case,row,kind,victim_group,victim_ch,r_src,word_a,word_b,d_ns,n,mean,min,max,delta
34,7,1,0,10,150,42,16362,4200,64,0,0,2,0
34,7,1,0,10,150,42,16362,4400,64,0,0,8,0
34,7,1,0,10,150,42,16362,4600,64,0,0,4,0
34,7,1,0,10,150,42,16362,4800,64,0,0,4,0
34,7,1,0,10,150,42,16362,5000,64,0,0,8,0
34,7,1,0,10,150,42,16362,5200,64,0,0,4,0
34,7,1,0,10,150,42,16362,5400,64,0,0,4,0
34,7,1,0,10,150,42,16362,5600,64,0,0,2,0
34,7,1,0,10,150,42,16362,5800,64,0,0,4,0
34,7,1,0,10,150,42,16362,6000,64,0,0,2,0
34,7,1,0,10,150,42,16362,6200,64,0,0,2,0
34,7,1,0,10,150,42,16362,6400,64,0,0,53,0
34,7,1,0,10,150,42,16362,6600,64,0,0,0,0
34,7,1,0,10,150,42,16362,6800,64,0,0,21,0
34,7,1,0,10,150,42,16362,7000,64,0,0,8,0
34,7,1,0,10,150,42,16362,7200,64,0,0,3,0
34,7,1,0,10,150,42,16362,7400,64,0,0,0,0
34,7,1,0,10,150,42,16362,7600,64,0,0,0,0
34,7,1,0,10,150,42,16362,7800,64,0,0,8,0
34,7,1,0,10,150,42,16362,8000,64,0,0,4,0
34,7,1,0,10,150,42,16362,8200,64,0,0,4,0
34,7,1,0,10,150,42,16362,8400,64,0,0,7,-1
34,7,1,0,10,150,42,16362,8600,64,0,0,9,0
34,7,1,0,10,150,42,16362,8800,64,0,0,0,0
34,7,1,0,10,150,42,16362,9000,64,0,0,8,0
34,7,1,0,10,150,42,16362,9200,64,0,0,8,0
34,7,1,0,10,150,42,16362,9400,64,0,0,8,0
34,7,1,0,10,150,42,16362,9600,64,0,0,1,0
34,7,1,0,10,150,42,16362,9800,64,0,0,25,0
34,7,1,0,10,150,42,16362,10000,64,0,0,8,0
34,7,1,0,10,150,42,16362,10200,64,0,0,9,0
34,7,1,0,10,150,42,16362,10400,64,0,0,8,0
34,7,1,0,10,150,42,16362,10600,64,0,0,8,0
34,7,1,0,10,150,42,16362,10800,64,0,0,8,0
34,7,1,0,10,150,42,16362,11000,64,0,0,8,0
34,7,1,0,10,150,42,16362,11200,64,0,0,5,0
34,7,1,0,10,150,42,16362,11400,64,0,0,5,0
34,7,1,0,10,150,42,16362,11600,64,0,0,6,0
34,7,1,0,10,150,42,16362,11800,64,0,0,2,0
34,7,1,0,10,150,42,16362,12000,64,0,0,12,0
34,7,1,0,10,150,42,16362,12200,64,0,0,6,0
34,7,1,0,10,150,42,16362,12400,64,0,0,3,0
34,7,1,0,10,150,42,16362,12600,64,0,0,12,0
34,7,1,0,10,150,42,16362,12800,64,0,0,9,0
35,7,1,0,10,150,16362,42,0,64,1,0,53,1
35,7,1,0,10,150,16362,42,200,64,0,0,6,0
35,7,1,0,10,150,16362,42,400,64,0,0,8,0
35,7,1,0,10,150,16362,42,600,64,0,0,4,0
35,7,1,0,10,150,16362,42,800,64,0,0,8,0
35,7,1,0,10,150,16362,42,1000,64,0,0,9,0
35,7,1,0,10,150,16362,42,1200,64,0,0,7,0
35,7,1,0,10,150,16362,42,1400,64,0,0,6,0
35,7,1,0,10,150,16362,42,1600,64,0,0,4,0
35,7,1,0,10,150,16362,42,1800,64,0,0,2,0
35,7,1,0,10,150,16362,42,2000,64,0,0,5,0
35,7,1,0,10,150,16362,42,2200,64,0,0,4,0
35,7,1,0,10,150,16362,42,2400,64,0,0,10,0
35,7,1,0,10,150,16362,42,2600,64,0,0,2,0
35,7,1,0,10,150,16362,42,2800,64,0,0,8,0
35,7,1,0,10,150,16362,42,3000,64,0,0,8,0
35,7,1,0,10,150,16362,42,3200,64,0,0,5,-1
35,7,1,0,10,150,16362,42,3400,64,0,0,6,0
35,7,1,0,10,150,16362,42,3600,64,0,0,5,0
35,7,1,0,10,150,16362,42,3800,64,0,0,12,0
35,7,1,0,10,150,16362,42,4000,64,0,0,5,0
35,7,1,0,10,150,16362,42,4200,64,0,0,7,0
35,7,1,0,10,150,16362,42,4400,64,0,0,8,0
35,7,1,0,10,150,16362,42,4600,64,0,0,11,0
35,7,1,0,10,150,16362,42,4800,64,0,0,8,0
35,7,1,0,10,150,16362,42,5000,64,0,0,4,0
35,7,1,0,10,150,16362,42,5200,64,0,0,5,0
35,7,1,0,10,150,16362,42,5400,64,0,0,7,0
35,7,1,0,10,150,16362,42,5600,64,0,0,5,0
35,7,1,0,10,150,16362,42,5800,64,0,0,2,0
35,7,1,0,10,150,16362,42,6000,64,1,0,58,1
35,7,1,0,10,150,16362,42,6200,64,0,0,9,0
35,7,1,0,10,150,16362,42,6400,64,0,0,5,0
35,7,1,0,10,150,16362,42,6600,64,0,0,2,0
35,7,1,0,10,150,16362,42,6800,64,0,0,5,0
35,7,1,0,10,150,16362,42,7000,64,0,0,4,0
35,7,1,0,10,150,16362,42,7200,64,0,0,8,0
35,7,1,0,10,150,16362,42,7400,64,0,0,8,0
35,7,1,0,10,150,16362,42,7600,64,0,0,4,0
35,7,1,0,10,150,16362,42,7800,64,0,0,9,0
35,7,1,0,10,150,16362,42,8000,64,0,0,4,0
35,7,1,0,10,150,16362,42,8200,64,0,0,8,0
35,7,1,0,10,150,16362,42,8400,64,0,0,10,-1
35,7,1,0,10,150,16362,42,8600,64,0,0,5,0
35,7,1,0,10,150,16362,42,8800,64,0,0,4,0
35,7,1,0,10,150,16362,42,9000,64,0,0,6,0
35,7,1,0,10,150,16362,42,9200,64,0,0,7,0
35,7,1,0,10,150,16362,42,9400,64,0,0,7,0
35,7,1,0,10,150,16362,42,9600,64,0,0,6,0
35,7,1,0,10,150,16362,42,9800,64,0,0,8,0
35,7,1,0,10,150,16362,42,10000,64,0,0,5,0
35,7,1,0,10,150,16362,42,10200,64,0,0,8,0
35,7,1,0,10,150,16362,42,10400,64,0,0,12,0
35,7,1,0,10,150,16362,42,10600,64,0,0,4,0
35,7,1,0,10,150,16362,42,10800,64,0,0,4,0
35,7,1,0,10,150,16362,42,11000,64,0,0,5,0
35,7,1,0,10,150,16362,42,11200,64,0,0,4,0
35,7,1,0,10,150,16362,42,11400,64,0,0,2,0
35,7,1,0,10,150,16362,42,11600,64,0,0,6,0
35,7,1,0,10,150,16362,42,11800,64,0,0,9,0
35,7,1,0,10,150,16362,42,12000,64,0,0,3,0
35,7,1,0,10,150,16362,42,12200,64,0,0,5,0
35,7,1,0,10,150,16362,42,12400,64,0,0,6,0
35,7,1,0,10,150,16362,42,12600,64,0,0,4,0
35,7,1,0,10,150,16362,42,12800,64,0,0,9,0
36,7,1,1,3,150,19,16339,0,64,0,0,0,0
36,7,1,1,3,150,19,16339,200,64,0,0,0,0
36,7,1,1,3,150,19,16339,400,64,0,0,0,0
36,7,1,1,3,150,19,16339,600,64,0,0,0,0
36,7,1,1,3,150,19,16339,800,64,0,0,0,0
36,7,1,1,3,150,19,16339,1000,64,0,0,2,0
36,7,1,1,3,150,19,16339,1200,64,0,0,0,0
36,7,1,1,3,150,19,16339,1400,64,0,0,0,0
36,7,1,1,3,150,19,16339,1600,64,0,0,1,0
36,7,1,1,3,150,19,16339,1800,64,0,0,0,0
36,7,1,1,3,150,19,16339,2000,64,0,0,0,0
36,7,1,1,3,150,19,16339,2200,64,0,0,0,0
36,7,1,1,3,150,19,16339,2400,64,0,0,0,0
36,7,1,1,3,150,19,16339,2600,64,0,0,0,0
36,7,1,1,3,150,19,16339,2800,64,0,0,0,0
36,7,1,1,3,150,19,16339,3000,64,0,0,1,0
36,7,1,1,3,150,19,16339,3200,64,0,0,0,0
36,7,1,1,3,150,19,16339,3400,64,0,0,0,0
36,7,1,1,3,150,19,16339,3600,64,0,0,0,0
36,7,1,1,3,150,19,16339,3800,64,0,0,0,0
36,7,1,1,3,150,19,16339,4000,64,0,0,0,0
36,7,1,1,3,150,19,16339,4200,64,0,0,0,0
36,7,1,1,3,150,19,16339,4400,64,0,0,1,0
36,7,1,1,3,150,19,16339,4600,64,0,0,0,0
36,7,1,1,3,150,19,16339,4800,64,0,0,0,0
36,7,1,1,3,150,19,16339,5000,64,0,0,0,0
36,7,1,1,3,150,19,16339,5200,64,0,0,0,0
36,7,1,1,3,150,19,16339,5400,64,0,0,0,0
36,7,1,1,3,150,19,16339,5600,64,0,0,0,0
36,7,1,1,3,150,19,16339,5800,64,0,0,0,0
36,7,1,1,3,150,19,16339,6000,64,0,0,0,0
36,7,1,1,3,150,19,16339,6200,64,0,0,0,0
36,7,1,1,3,150,19,16339,6400,64,0,0,0,0
36,7,1,1,3,150,19,16339,6600,64,0,0,0,0
36,7,1,1,3,150,19,16339,6800,64,0,0,0,0
36,7,1,1,3,150,19,16339,7000,64,0,0,0,0
36,7,1,1,3,150,19,16339,7200,64,0,0,0,0
36,7,1,1,3,150,19,16339,7400,64,0,0,0,0
36,7,1,1,3,150,19,16339,7600,64,0,0,1,0
36,7,1,1,3,150,19,16339,7800,64,0,0,0,0
36,7,1,1,3,150,19,16339,8000,64,0,0,0,0
36,7,1,1,3,150,19,16339,8200,64,0,0,0,0
36,7,1,1,3,150,19,16339,8400,64,0,0,0,0
36,7,1,1,3,150,19,16339,8600,64,0,0,0,0
36,7,1,1,3,150,19,16339,8800,64,0,0,0,0
36,7,1,1,3,150,19,16339,9000,64,0,0,0,0
36,7,1,1,3,150,19,16339,9200,64,0,0,0,0
36,7,1,1,3,150,19,16339,9400,64,0,0,0,0
36,7,1,1,3,150,19,16339,9600,64,0,0,0,0
36,7,1,1,3,150,19,16339,9800,64,0,0,0,0
36,7,1,1,3,150,19,16339,10000,64,0,0,0,0
36,7,1,1,3,150,19,16339,10200,64,0,0,0,0
36,7,1,1,3,150,19,16339,10400,64,0,0,0,0
36,7,1,1,3,150,19,16339,10600,64,0,0,0,0
36,7,1,1,3,150,19,16339,10800,64,0,0,1,0
36,7,1,1,3,150,19,16339,11000,64,0,0,0,0
36,7,1,1,3,150,19,16339,11200,64,0,0,0,0
36,7,1,1,3,150,19,16339,11400,64,0,0,0,0
36,7,1,1,3,150,19,16339,11600,64,0,0,0,0
36,7,1,1,3,150,19,16339,11800,64,0,0,1,0
36,7,1,1,3,150,19,16339,12000,64,0,0,2,0
36,7,1,1,3,150,19,16339,12200,64,0,0,1,0
36,7,1,1,3,150,19,16339,12400,64,0,0,0,0
36,7,1,1,3,150,19,16339,12600,64,0,0,2,0
36,7,1,1,3,150,19,16339,12800,64,0,0,1,0
37,7,1,1,3,150,16339,19,0,64,0,0,2,0
37,7,1,1,3,150,16339,19,200,64,0,0,0,0
37,7,1,1,3,150,16339,19,400,64,0,0,1,0
37,7,1,1,3,150,16339,19,600,64,0,0,2,0
37,7,1,1,3,150,16339,19,800,64,0,0,0,0
37,7,1,1,3,150,16339,19,1000,64,0,0,1,0
37,7,1,1,3,150,16339,19,1200,64,0,0,1,0
37,7,1,1,3,150,16339,19,1400,64,0,0,4,0
37,7,1,1,3,150,16339,19,1600,64,0,0,1,0
37,7,1,1,3,150,16339,19,1800,64,0,0,2,0
37,7,1,1,3,150,16339,19,2000,64,0,0,0,0
37,7,1,1,3,150,16339,19,2200,64,0,0,1,0
37,7,1,1,3,150,16339,19,2400,64,0,0,2,0
37,7,1,1,3,150,16339,19,2600,64,0,0,2,0
37,7,1,1,3,150,16339,19,2800,64,0,0,0,0
37,7,1,1,3,150,16339,19,3000,64,0,0,4,0
37,7,1,1,3,150,16339,19,3200,64,0,0,1,0
37,7,1,1,3,150,16339,19,3400,64,0,0,0,0
37,7,1,1,3,150,16339,19,3600,64,0,0,4,0
37,7,1,1,3,150,16339,19,3800,64,0,0,1,0
37,7,1,1,3,150,16339,19,4000,64,0,0,1,0
37,7,1,1,3,150,16339,19,4200,64,0,0,2,0
37,7,1,1,3,150,16339,19,4400,64,0,0,0,0
37,7,1,1,3,150,16339,19,4600,64,0,0,2,0
37,7,1,1,3,150,16339,19,4800,64,0,0,0,0
37,7,1,1,3,150,16339,19,5000,64,0,0,1,0
37,7,1,1,3,150,16339,19,5200,64,0,0,0,0
37,7,1,1,3,150,16339,19,5400,64,0,0,0,0
37,7,1,1,3,150,16339,19,5600,64,0,0,2,0
37,7,1,1,3,150,16339,19,5800,64,0,0,2,0
37,7,1,1,3,150,16339,19,6000,64,0,0,1,0
37,7,1,1,3,150,16339,19,6200,64,0,0,2,0
37,7,1,1,3,150,16339,19,6400,64,0,0,0,0
37,7,1,1,3,150,16339,19,6600,64,0,0,0,0
37,7,1,1,3,150,16339,19,6800,64,0,0,0,0
37,7,1,1,3,150,16339,19,7000,64,0,0,1,0
37,7,1,1,3,150,16339,19,7200,64,0,0,35,0
37,7,1,1,3,150,16339,19,7400,64,0,0,1,0
37,7,1,1,3,150,16339,19,7600,64,0,0,0,0
37,7,1,1,3,150,16339,19,7800,64,0,0,1,0
37,7,1,1,3,150,16339,19,8000,64,0,0,1,0
37,7,1,1,3,150,16339,19,8200,64,0,0,4,0
37,7,1,1,3,150,16339,19,8400,64,0,0,0,0
37,7,1,1,3,150,16339,19,8600,64,0,0,1,0
37,7,1,1,3,150,16339,19,8800,64,0,0,1,0
37,7,1,1,3,150,16339,19,9000,64,0,0,0,0
37,7,1,1,3,150,16339,19,9200,64,0,0,4,0
37,7,1,1,3,150,16339,19,9400,64,0,0,0,0
37,7,1,1,3,150,16339,19,9600,64,0,0,4,0
37,7,1,1,3,150,16339,19,9800,64,0,0,2,0
37,7,1,1,3,150,16339,19,10000,64,0,0,1,0
37,7,1,1,3,150,16339,19,10200,64,0,0,0,0
37,7,1,1,3,150,16339,19,10400,64,0,0,1,0
37,7,1,1,3,150,16339,19,10600,64,0,0,2,0
37,7,1,1,3,150,16339,19,10800,64,0,0,0,0
37,7,1,1,3,150,16339,19,11000,64,0,0,2,0
37,7,1,1,3,150,16339,19,11200,64,0,0,1,0
37,7,1,1,3,150,16339,19,11400,64,0,0,0,0
37,7,1,1,3,150,16339,19,11600,64,0,0,4,0
37,7,1,1,3,150,16339,19,11800,64,0,0,0,0
37,7,1,1,3,150,16339,19,12000,64,0,0,4,0
37,7,1,1,3,150,16339,19,12200,64,0,0,0,0
37,7,1,1,3,150,16339,19,12400,64,0,0,0,0
37,7,1,1,3,150,16339,19,12600,64,0,0,2,0
37,7,1,1,3,150,16339,19,12800,64,0,0,0,0
48,9,2,0,8,5150,40,40,0,64,32484,31649,32518,-1
48,9,2,0,8,5150,40,40,200,64,32498,32479,32517,-1
48,9,2,0,8,5150,40,40,400,64,32499,32468,32518,1
48,9,2,0,8,5150,40,40,600,64,32497,32456,32521,-2
48,9,2,0,8,5150,40,40,800,64,32499,32472,32520,1
48,9,2,0,8,5150,40,40,1000,64,32497,32472,32515,-1
48,9,2,0,8,5150,40,40,1200,64,32497,32467,32512,0
48,9,2,0,8,5150,40,40,1400,64,32495,32474,32517,0
48,9,2,0,8,5150,40,40,1600,64,32495,32471,32518,-3
48,9,2,0,8,5150,40,40,1800,64,32495,32476,32526,-3
48,9,2,0,8,5150,40,40,2000,64,32495,32468,32516,-1
48,9,2,0,8,5150,40,40,2200,64,32494,32356,32521,-2
48,9,2,0,8,5150,40,40,2400,64,32496,32470,32514,2
48,9,2,0,8,5150,40,40,2600,64,32496,32475,32513,1
48,9,2,0,8,5150,40,40,2800,64,32494,32468,32516,1
48,9,2,0,8,5150,40,40,3000,64,32494,32475,32509,-1
48,9,2,0,8,5150,40,40,3200,64,32494,32474,32514,-2
48,9,2,0,8,5150,40,40,3400,64,32493,32471,32515,-2
48,9,2,0,8,5150,40,40,3600,64,32493,32471,32514,-2
48,9,2,0,8,5150,40,40,3800,64,32493,32472,32509,-3
48,9,2,0,8,5150,40,40,4000,64,32492,32477,32505,-4
48,9,2,0,8,5150,40,40,4200,64,32496,32476,32511,1
48,9,2,0,8,5150,40,40,4400,64,32495,32466,32514,-2
48,9,2,0,8,5150,40,40,4600,64,32494,32473,32509,-1
48,9,2,0,8,5150,40,40,4800,64,32493,32369,32511,-3
48,9,2,0,8,5150,40,40,5000,64,32497,32460,32514,1
48,9,2,0,8,5150,40,40,5200,64,32493,32473,32514,-2
48,9,2,0,8,5150,40,40,5400,64,32493,32465,32513,-3
48,9,2,0,8,5150,40,40,5600,64,32496,32473,32512,0
48,9,2,0,8,5150,40,40,5800,64,32494,32468,32516,0
48,9,2,0,8,5150,40,40,6000,64,32496,32465,32516,3
48,9,2,0,8,5150,40,40,6200,64,32497,32476,32511,1
48,9,2,0,8,5150,40,40,6400,64,32497,32474,32511,3
48,9,2,0,8,5150,40,40,6600,64,32496,32471,32514,1
48,9,2,0,8,5150,40,40,6800,64,32497,32478,32519,3
48,9,2,0,8,5150,40,40,7000,64,32496,32478,32511,-1
48,9,2,0,8,5150,40,40,7200,64,32496,32478,32516,-1
48,9,2,0,8,5150,40,40,7400,64,32495,32459,32516,-3
48,9,2,0,8,5150,40,40,7600,64,32497,32467,32518,-1
48,9,2,0,8,5150,40,40,7800,64,32498,32469,32530,1
48,9,2,0,8,5150,40,40,8000,64,32499,32469,32520,2
48,9,2,0,8,5150,40,40,8200,64,32497,32475,32516,-3
48,9,2,0,8,5150,40,40,8400,64,32498,32478,32516,0
48,9,2,0,8,5150,40,40,8600,64,32500,32465,32517,2
48,9,2,0,8,5150,40,40,8800,64,32499,32482,32527,2
48,9,2,0,8,5150,40,40,9000,64,32497,32474,32517,-1
48,9,2,0,8,5150,40,40,9200,64,32498,32462,32518,-1
48,9,2,0,8,5150,40,40,9400,64,32499,32467,32516,1
48,9,2,0,8,5150,40,40,9600,64,32500,32472,32518,1
48,9,2,0,8,5150,40,40,9800,64,32501,32477,32518,2
48,9,2,0,8,5150,40,40,10000,64,32499,32475,32516,0
48,9,2,0,8,5150,40,40,10200,64,32501,32470,32524,2
48,9,2,0,8,5150,40,40,10400,64,32499,32484,32517,-1
48,9,2,0,8,5150,40,40,10600,64,32501,32471,32523,1
48,9,2,0,8,5150,40,40,10800,64,32500,32469,32529,0
48,9,2,0,8,5150,40,40,11000,64,32501,32478,32523,1
48,9,2,0,8,5150,40,40,11200,64,32498,32343,32520,-2
48,9,2,0,8,5150,40,40,11400,64,32500,32469,32531,-1
48,9,2,0,8,5150,40,40,11600,64,32502,32472,32527,0
48,9,2,0,8,5150,40,40,11800,64,32500,32472,32528,0
48,9,2,0,8,5150,40,40,12000,64,32500,32474,32520,1
48,9,2,0,8,5150,40,40,12200,64,32502,32471,32532,3
48,9,2,0,8,5150,40,40,12400,64,32500,32474,32522,-1
48,9,2,0,8,5150,40,40,12600,64,32501,32475,32523,0
48,9,2,0,8,5150,40,40,12800,64,32501,32463,32522,-1
49,9,2,1,6,5150,22,22,0,64,32570,31926,32601,0
49,9,2,1,6,5150,22,22,200,64,32581,32561,32595,1
49,9,2,1,6,5150,22,22,400,64,32581,32559,32597,2
49,9,2,1,6,5150,22,22,600,64,32579,32568,32597,0
49,9,2,1,6,5150,22,22,800,64,32580,32569,32593,0
49,9,2,1,6,5150,22,22,1000,64,32579,32564,32591,0
49,9,2,1,6,5150,22,22,1200,64,32576,32564,32592,-2
49,9,2,1,6,5150,22,22,1400,64,32580,32566,32597,0
49,9,2,1,6,5150,22,22,1600,64,32578,32565,32591,-1
49,9,2,1,6,5150,22,22,1800,64,32578,32562,32595,0
49,9,2,1,6,5150,22,22,2000,64,32576,32562,32594,-1
49,9,2,1,6,5150,22,22,2200,64,32577,32561,32596,-1
49,9,2,1,6,5150,22,22,2400,64,32576,32559,32593,-1
49,9,2,1,6,5150,22,22,2600,64,32575,32563,32592,-1
49,9,2,1,6,5150,22,22,2800,64,32575,32559,32588,-1
49,9,2,1,6,5150,22,22,3000,64,32575,32559,32588,-2
49,9,2,1,6,5150,22,22,3200,64,32577,32561,32596,1
49,9,2,1,6,5150,22,22,3400,64,32577,32563,32591,1
49,9,2,1,6,5150,22,22,3600,64,32577,32561,32594,1
49,9,2,1,6,5150,22,22,3800,64,32577,32565,32592,2
49,9,2,1,6,5150,22,22,4000,64,32577,32564,32591,1
49,9,2,1,6,5150,22,22,4200,64,32576,32562,32596,0
49,9,2,1,6,5150,22,22,4400,64,32577,32565,32593,0
49,9,2,1,6,5150,22,22,4600,64,32577,32564,32592,0
49,9,2,1,6,5150,22,22,4800,64,32577,32562,32592,1
49,9,2,1,6,5150,22,22,5000,64,32577,32560,32592,1
49,9,2,1,6,5150,22,22,5200,64,32576,32562,32589,0
49,9,2,1,6,5150,22,22,5400,64,32577,32560,32593,0
49,9,2,1,6,5150,22,22,5600,64,32576,32563,32595,0
49,9,2,1,6,5150,22,22,5800,64,32576,32557,32597,0
49,9,2,1,6,5150,22,22,6000,64,32577,32561,32598,-1
49,9,2,1,6,5150,22,22,6200,64,32577,32564,32589,0
49,9,2,1,6,5150,22,22,6400,64,32577,32564,32593,-2
49,9,2,1,6,5150,22,22,6600,64,32577,32562,32592,1
49,9,2,1,6,5150,22,22,6800,64,32578,32564,32596,0
49,9,2,1,6,5150,22,22,7000,64,32577,32564,32592,-1
49,9,2,1,6,5150,22,22,7200,64,32579,32562,32602,2
49,9,2,1,6,5150,22,22,7400,64,32578,32564,32595,-1
49,9,2,1,6,5150,22,22,7600,64,32579,32565,32592,0
49,9,2,1,6,5150,22,22,7800,64,32579,32566,32594,1
49,9,2,1,6,5150,22,22,8000,64,32580,32567,32594,1
49,9,2,1,6,5150,22,22,8200,64,32578,32566,32592,-1
49,9,2,1,6,5150,22,22,8400,64,32580,32565,32596,0
49,9,2,1,6,5150,22,22,8600,64,32580,32568,32597,1
49,9,2,1,6,5150,22,22,8800,64,32580,32567,32597,0
49,9,2,1,6,5150,22,22,9000,64,32581,32571,32602,2
49,9,2,1,6,5150,22,22,9200,64,32581,32562,32602,1
49,9,2,1,6,5150,22,22,9400,64,32580,32567,32598,0
49,9,2,1,6,5150,22,22,9600,64,32581,32567,32592,-1
49,9,2,1,6,5150,22,22,9800,64,32580,32567,32595,-3
49,9,2,1,6,5150,22,22,10000,64,32581,32567,32599,-1
49,9,2,1,6,5150,22,22,10200,64,32581,32565,32600,-1
49,9,2,1,6,5150,22,22,10400,64,32581,32569,32592,-1
49,9,2,1,6,5150,22,22,10600,64,32583,32569,32600,2
49,9,2,1,6,5150,22,22,10800,64,32580,32569,32595,-2
49,9,2,1,6,5150,22,22,11000,64,32582,32569,32597,1
49,9,2,1,6,5150,22,22,11200,64,32581,32566,32596,1
49,9,2,1,6,5150,22,22,11400,64,32581,32567,32597,0
49,9,2,1,6,5150,22,22,11600,64,32582,32570,32593,0
49,9,2,1,6,5150,22,22,11800,64,32581,32570,32596,0
49,9,2,1,6,5150,22,22,12000,64,32581,32569,32596,-1
49,9,2,1,6,5150,22,22,12200,64,32584,32571,32604,2
49,9,2,1,6,5150,22,22,12400,64,32583,32571,32600,1
49,9,2,1,6,5150,22,22,12600,64,32581,32570,32597,-1
49,9,2,1,6,5150,22,22,12800,64,32582,32567,32596,1
50,9,2,0,9,650,41,41,0,64,32755,32740,32777,1
50,9,2,0,9,650,41,41,200,64,32752,32735,32768,-5
50,9,2,0,9,650,41,41,400,64,32751,32738,32767,-3
50,9,2,0,9,650,41,41,600,64,32754,32736,32773,1
50,9,2,0,9,650,41,41,800,64,32754,32742,32773,1
50,9,2,0,9,650,41,41,1000,64,32752,32740,32769,0
50,9,2,0,9,650,41,41,1200,64,32751,32661,32776,1
50,9,2,0,9,650,41,41,1400,64,32753,32732,32781,4
50,9,2,0,9,650,41,41,1600,64,32751,32736,32768,-2
50,9,2,0,9,650,41,41,1800,64,32751,32735,32769,-1
50,9,2,0,9,650,41,41,2000,64,32750,32735,32764,-1
50,9,2,0,9,650,41,41,2200,64,32750,32735,32769,-1
50,9,2,0,9,650,41,41,2400,64,32750,32732,32779,0
50,9,2,0,9,650,41,41,2600,64,32751,32735,32766,1
50,9,2,0,9,650,41,41,2800,64,32750,32737,32772,-1
50,9,2,0,9,650,41,41,3000,64,32749,32733,32764,-2
50,9,2,0,9,650,41,41,3200,64,32749,32731,32773,-1
50,9,2,0,9,650,41,41,3400,64,32750,32698,32776,-1
50,9,2,0,9,650,41,41,3600,64,32748,32731,32767,-3
50,9,2,0,9,650,41,41,3800,64,32749,32737,32766,-1
50,9,2,0,9,650,41,41,4000,64,32749,32728,32762,-2
50,9,2,0,9,650,41,41,4200,64,32751,32739,32768,1
50,9,2,0,9,650,41,41,4400,64,32751,32729,32765,1
50,9,2,0,9,650,41,41,4600,64,32750,32733,32776,0
50,9,2,0,9,650,41,41,4800,64,32751,32737,32773,1
50,9,2,0,9,650,41,41,5000,64,32750,32735,32764,0
50,9,2,0,9,650,41,41,5200,64,32752,32739,32770,-2
50,9,2,0,9,650,41,41,5400,64,32752,32739,32768,-1
50,9,2,0,9,650,41,41,5600,64,32751,32734,32767,-2
50,9,2,0,9,650,41,41,5800,64,32752,32735,32774,1
50,9,2,0,9,650,41,41,6000,64,32752,32740,32773,-1
50,9,2,0,9,650,41,41,6200,64,32751,32734,32762,0
50,9,2,0,9,650,41,41,6400,64,32751,32732,32771,-2
50,9,2,0,9,650,41,41,6600,64,32752,32733,32774,1
50,9,2,0,9,650,41,41,6800,64,32753,32736,32770,-1
50,9,2,0,9,650,41,41,7000,64,32751,32734,32766,-3
50,9,2,0,9,650,41,41,7200,64,32753,32725,32773,-2
50,9,2,0,9,650,41,41,7400,64,32753,32739,32773,0
50,9,2,0,9,650,41,41,7600,64,32755,32740,32770,2
50,9,2,0,9,650,41,41,7800,64,32754,32740,32776,3
50,9,2,0,9,650,41,41,8000,64,32755,32735,32787,1
50,9,2,0,9,650,41,41,8200,64,32755,32742,32776,1
50,9,2,0,9,650,41,41,8400,64,32754,32737,32772,-2
50,9,2,0,9,650,41,41,8600,64,32755,32734,32774,1
50,9,2,0,9,650,41,41,8800,64,32755,32712,32785,-2
50,9,2,0,9,650,41,41,9000,64,32754,32739,32776,0
50,9,2,0,9,650,41,41,9200,64,32757,32743,32774,1
50,9,2,0,9,650,41,41,9400,64,32756,32738,32777,0
50,9,2,0,9,650,41,41,9600,64,32757,32741,32776,0
50,9,2,0,9,650,41,41,9800,64,32757,32745,32776,-1
50,9,2,0,9,650,41,41,10000,64,32758,32746,32777,1
50,9,2,0,9,650,41,41,10200,64,32759,32745,32772,2
50,9,2,0,9,650,41,41,10400,64,32761,32744,32777,5
50,9,2,0,9,650,41,41,10600,64,32758,32742,32779,1
50,9,2,0,9,650,41,41,10800,64,32757,32745,32778,-2
50,9,2,0,9,650,41,41,11000,64,32758,32742,32773,1
50,9,2,0,9,650,41,41,11200,64,32757,32744,32780,0
50,9,2,0,9,650,41,41,11400,64,32760,32748,32787,3
50,9,2,0,9,650,41,41,11600,64,32759,32742,32776,1
50,9,2,0,9,650,41,41,11800,64,32759,32737,32781,1
50,9,2,0,9,650,41,41,12000,64,32760,32747,32778,2
50,9,2,0,9,650,41,41,12200,64,32759,32743,32777,-1
50,9,2,0,9,650,41,41,12400,64,32761,32746,32784,2
50,9,2,0,9,650,41,41,12600,64,32760,32745,32777,0
50,9,2,0,9,650,41,41,12800,64,32760,32738,32777,2
51,9,2,0,10,150,42,42,0,64,0,0,4,0
51,9,2,0,10,150,42,42,200,64,0,0,8,0
51,9,2,0,10,150,42,42,400,64,0,0,8,0
51,9,2,0,10,150,42,42,600,64,0,0,2,0
51,9,2,0,10,150,42,42,800,64,0,0,5,0
51,9,2,0,10,150,42,42,1000,64,0,0,8,0
51,9,2,0,10,150,42,42,1200,64,0,0,6,0
51,9,2,0,10,150,42,42,1400,64,0,0,6,0
51,9,2,0,10,150,42,42,1600,64,0,0,6,0
51,9,2,0,10,150,42,42,1800,64,0,0,4,0
51,9,2,0,10,150,42,42,2000,64,0,0,8,0
51,9,2,0,10,150,42,42,2200,64,0,0,1,0
